Rel. Cm-1,Intensity (A.U.)
0.00000E+00,0.0128854047779128
2.81256E+00,0.00931850224394736
5.62429E+00,0.0084452209547591
8.43517E+00,0.0070938176816753
1.12452E+01,0.00599522401138703
1.40544E+01,0.00840141825145704
1.68628E+01,0.00764795797235195
1.96703E+01,0.00588678572835022
2.24770E+01,0.00930234364780428
2.52828E+01,0.00858368052304133
2.80878E+01,0.00800257461892096
3.08920E+01,0.0086765685476153
3.36953E+01,0.00890308768422757
3.64978E+01,0.00498808213897265
3.92995E+01,0.00802242507183076
4.21003E+01,0.00558032098119012
4.49003E+01,0.00759137539711513
4.76994E+01,0.00706588876730767
5.04977E+01,0.00436130310233692
5.32952E+01,0.00494424358079749
5.60918E+01,0.00570281317931912
5.88876E+01,0.0078522889183284
6.16826E+01,0.010276592259638
6.44767E+01,0.00853906510928237
6.72701E+01,0.0114911163277296
7.00625E+01,0.0245161877879856
7.28542E+01,0.0483394801533417
7.56450E+01,0.0950991348398396
7.84349E+01,0.156095803503822
8.12241E+01,0.206534048653987
8.40124E+01,0.258160285266151
8.67999E+01,0.348487076738452
8.95865E+01,0.442069490688101
9.23724E+01,0.483061171939235
9.51574E+01,0.489230600437059
9.79415E+01,0.508409372057473
1.00725E+02,0.530938183987728
1.03507E+02,0.510401707839315
1.06289E+02,0.435168622779067
1.09070E+02,0.345886403276371
1.11850E+02,0.271960825921782
1.14629E+02,0.221599071167561
1.17407E+02,0.193837838089791
1.20185E+02,0.181527664992623
1.22962E+02,0.187900271104671
1.25738E+02,0.233167048391589
1.28513E+02,0.301310429877818
1.31287E+02,0.339191103306435
1.34060E+02,0.308487380309711
1.36833E+02,0.232214503929604
1.39605E+02,0.162565217773237
1.42376E+02,0.133673361030426
1.45146E+02,0.119347785516388
1.47915E+02,0.110979736200161
1.50684E+02,0.11288315189672
1.53451E+02,0.124081823927833
1.56218E+02,0.147686640599776
1.58984E+02,0.167605217768456
1.61749E+02,0.197844022577336
1.64514E+02,0.227449391294807
1.67277E+02,0.297771553902991
1.70040E+02,0.420238653620831
1.72802E+02,0.568759099294514
1.75563E+02,0.649745696324643
1.78323E+02,0.57536595724414
1.81083E+02,0.413756092564614
1.83841E+02,0.273631663008175
1.86599E+02,0.182115684911439
1.89356E+02,0.134419142390876
1.92112E+02,0.110446813269673
1.94868E+02,0.101902716526533
1.97622E+02,0.102910716525577
2.00376E+02,0.101667986623981
2.03129E+02,0.0900643935593413
2.05881E+02,0.0752850148681195
2.08632E+02,0.0625107601968122
2.11383E+02,0.0549555408537296
2.14133E+02,0.0469703020659518
2.16881E+02,0.0451379985343723
2.19629E+02,0.0474741825492301
2.22377E+02,0.0446418866069321
2.25123E+02,0.0428588237677412
2.27869E+02,0.0480339966345421
2.30613E+02,0.039809247294466
2.33357E+02,0.037789781325312
2.36101E+02,0.0318214986655713
2.38843E+02,0.0369823295831327
2.41585E+02,0.0288453051659044
2.44325E+02,0.0283638937364345
2.47065E+02,0.0272670931683499
2.49804E+02,0.0300530168081072
2.52543E+02,0.0294677457628952
2.55280E+02,0.0262671007576314
2.58017E+02,0.0290936599202337
2.60753E+02,0.0255203632672323
2.63488E+02,0.0286177462379723
2.66222E+02,0.0379437182471485
2.68956E+02,0.0424715911382769
2.71688E+02,0.045780278827811
2.74420E+02,0.0498232743184033
2.77151E+02,0.0624043907399532
2.79881E+02,0.0750253060706423
2.82611E+02,0.0836754137219109
2.85340E+02,0.0863967985900908
2.88067E+02,0.0741235560122138
2.90794E+02,0.0609288431957042
2.93521E+02,0.0492853317056814
2.96246E+02,0.040328067308202
2.98971E+02,0.0324377244178917
3.01694E+02,0.0271272591632656
3.04417E+02,0.0252544396250847
3.07140E+02,0.0224658866279669
3.09861E+02,0.0199285567750263
3.12582E+02,0.0199580772872107
3.15302E+02,0.0173880358383799
3.18021E+02,0.0207593141847196
3.20739E+02,0.017891031901455
3.23456E+02,0.0216948873401044
3.26173E+02,0.0171220285348617
3.28889E+02,0.0223170889046079
3.31604E+02,0.016408659979693
3.34318E+02,0.01274007302562
3.37031E+02,0.0133684774831696
3.39744E+02,0.0141490141672763
3.42456E+02,0.0146848771973584
3.45167E+02,0.0156165182683268
3.47877E+02,0.018278874063762
3.50586E+02,0.0173803748471611
3.53295E+02,0.00989955436575807
3.56003E+02,0.0128972488376597
3.58710E+02,0.015874924338748
3.61416E+02,0.0159351485739292
3.64122E+02,0.0120420503561375
3.66826E+02,0.0141514403470226
3.69530E+02,0.0111009914051686
3.72233E+02,0.0111395114905008
3.74936E+02,0.0120873709157341
3.77637E+02,0.0126359026676444
3.80338E+02,0.0104420385957391
3.83038E+02,0.00951493914202994
3.85737E+02,0.00963724011416909
3.88435E+02,0.0126588617380518
3.91133E+02,0.014890158297472
3.93829E+02,0.011226304186648
3.96525E+02,0.00888174208310957
3.99221E+02,0.0127585024303927
4.01915E+02,0.009216985146581
4.04609E+02,0.00990097660905765
4.07301E+02,0.0102994198621775
4.09993E+02,0.00899571277306549
4.12685E+02,0.0115950715564666
4.15375E+02,0.0175285271828043
4.18065E+02,0.032955707817922
4.20753E+02,0.02990003601622
4.23442E+02,0.0324747744534268
4.26129E+02,0.0300385553426241
4.28815E+02,0.0224030210838008
4.31501E+02,0.0145141482432875
4.34186E+02,0.014502447603033
4.36870E+02,0.0109444968357178
4.39554E+02,0.00640948523935548
4.42236E+02,0.00858746918796541
4.44918E+02,0.012351740846714
4.47599E+02,0.0105637300350356
4.50279E+02,0.00791973552011408
4.52959E+02,0.00917446126708612
4.55637E+02,0.00978183086575117
4.58315E+02,0.00981044305448381
4.60992E+02,0.00957833055766817
4.63669E+02,0.00828745951312548
4.66344E+02,0.00723482856321098
4.69019E+02,0.00583247635206784
4.71693E+02,0.00901163233672124
4.74366E+02,0.0102858428168975
4.77038E+02,0.0112059625219768
4.79710E+02,0.00885705002716903
4.82381E+02,0.0101500723640976
4.85051E+02,0.0104835465871629
4.87720E+02,0.00956278149436777
4.90389E+02,0.0082441587780468
4.93057E+02,0.00987157561311684
4.95724E+02,0.0077922702510863
4.98390E+02,0.00986555199443628
5.01055E+02,0.0127227192670403
5.03720E+02,0.00963077428538698
5.06384E+02,0.00783920547513474
5.09047E+02,0.00848158974770539
5.11709E+02,0.0112165277579165
5.14371E+02,0.00543901692630873
5.17031E+02,0.00421677210887667
5.19691E+02,0.00512210765461503
5.22351E+02,0.00388425401576073
5.25009E+02,0.00859224983771188
5.27667E+02,0.0125245374318003
5.30324E+02,0.00549189091250473
5.32980E+02,0.00606613299875159
5.35635E+02,0.00594487898890692
5.38290E+02,0.00784029068262718
5.40943E+02,0.00893662394219908
5.43596E+02,0.00711402656379983
5.46249E+02,0.00959572017112097
5.48900E+02,0.0101024212377497
5.51551E+02,0.0238158226001273
5.54201E+02,0.0358387981637763
5.56850E+02,0.0126637738556663
5.59498E+02,0.00972611239295602
5.62146E+02,0.00782179673908295
5.64793E+02,0.00617029140510288
5.67439E+02,0.00995665922697969
5.70084E+02,0.00808568501960096
5.72729E+02,0.00843381910511376
5.75373E+02,0.009901347109413
5.78016E+02,0.00806625048321911
5.80658E+02,0.0109599861408964
5.83300E+02,0.00649234226559892
5.85940E+02,0.00535878567193855
5.88580E+02,0.00657598929421296
5.91220E+02,0.0083990637814569
5.93858E+02,0.00726966515791353
5.96496E+02,0.0055206345691054
5.99133E+02,0.0102920098550704
6.01769E+02,0.0115594198609823
6.04404E+02,0.00615260897685311
6.07039E+02,0.0090504870675357
6.09673E+02,0.0099689933033256
6.12306E+02,0.00969597039630451
6.14938E+02,0.0098114350393062
6.17570E+02,0.0103212196250214
6.20200E+02,0.00867219425309728
6.22830E+02,0.00546690006595504
6.25460E+02,0.0076936370806795
6.28088E+02,0.00565485131073763
6.30716E+02,0.00909771988703086
6.33343E+02,0.00899577253118732
6.35969E+02,0.0156972753941691
6.38595E+02,0.025619083684497
6.41219E+02,0.0354143959825332
6.43843E+02,0.0383267678080846
6.46467E+02,0.0265247777789663
6.49089E+02,0.0128469444507024
6.51711E+02,0.0136349269967893
6.54332E+02,0.0115915338756542
6.56952E+02,0.00773509846076823
6.59571E+02,0.0110585153321712
6.62190E+02,0.00836129664845976
6.64808E+02,0.00889751822727293
6.67425E+02,0.0137234287752208
6.70042E+02,0.0162139799703922
6.72657E+02,0.0220124419995139
6.75272E+02,0.0395469091396283
6.77886E+02,0.0891449550968509
6.80500E+02,0.235801186401896
6.83112E+02,0.465064415968637
6.85724E+02,0.583546844122792
6.88335E+02,0.421406327321407
6.90946E+02,0.230352440853353
6.93555E+02,0.121460235123111
6.96164E+02,0.0664028066716597
6.98772E+02,0.0346172226373088
7.01380E+02,0.0179701516547592
7.03986E+02,0.0129497284202516
7.06592E+02,0.0128376102320725
7.09197E+02,0.0113224071981765
7.11802E+02,0.00919488659312792
7.14405E+02,0.00843189489359081
7.17008E+02,0.00706240857380848
7.19610E+02,0.00695679732799924
7.22211E+02,0.00800271445292605
7.24812E+02,0.00618808259313438
7.27412E+02,0.00862815251730789
7.30011E+02,0.00767077601359187
7.32609E+02,0.00794955840839501
7.35207E+02,0.0075678749181239
7.37804E+02,0.0116393045182459
7.40400E+02,0.0124343982808305
7.42995E+02,0.010338310447865
7.45590E+02,0.014486910491357
7.48184E+02,0.0254958624372816
7.50777E+02,0.0291376418979012
7.53370E+02,0.0309503447655202
7.55961E+02,0.0221176162939363
7.58552E+02,0.0158895411753478
7.61142E+02,0.00956707212751523
7.63732E+02,0.00956370176944396
7.66320E+02,0.0114121758487909
7.68908E+02,0.0124455610979886
7.71496E+02,0.00827681061581521
7.74082E+02,0.0062137534871105
7.76668E+02,0.00970532851818323
7.79253E+02,0.0103101165659852
7.81837E+02,0.00843371154049446
7.84420E+02,0.00491353985780077
7.87003E+02,0.00447655261610002
7.89585E+02,0.00512400796288925
7.92166E+02,0.00550850367037372
7.94747E+02,0.00775210801256618
7.97327E+02,0.0108714963140892
7.99906E+02,0.00668347383762535
8.02484E+02,0.00393001678545884
8.05062E+02,0.00715862381108976
8.07639E+02,0.00762004853913204
8.10215E+02,0.0127577972845551
8.12790E+02,0.0116152339467724
8.15365E+02,0.00605251890343608
8.17938E+02,0.0125323059876383
8.20512E+02,0.0111123573999409
8.23084E+02,0.0145657075508032
8.25656E+02,0.0151745471992653
8.28227E+02,0.0244032449377252
8.30797E+02,0.050556028408294
8.33366E+02,0.0896383181506869
8.35935E+02,0.118555273304667
8.38503E+02,0.097665865688721
8.41070E+02,0.0557069394776315
8.43637E+02,0.030896681972116
8.46203E+02,0.0177366408178927
8.48768E+02,0.0101997433149635
8.51332E+02,0.00960781521497955
8.53896E+02,0.01161933335393
8.56458E+02,0.0147191783592894
8.59021E+02,0.00852310969075351
8.61582E+02,0.00882118320244612
8.64143E+02,0.00946255517243296
8.66703E+02,0.00642490163962542
8.69262E+02,0.00698833993551023
8.71820E+02,0.0092358209065821
8.74378E+02,0.00573844097155472
8.76935E+02,0.00832817869734107
8.79491E+02,0.00505925406207327
8.82047E+02,0.007356537929944
8.84602E+02,0.00686625122421982
8.87156E+02,0.00649460231776656
8.89709E+02,0.00687039246206271
8.92262E+02,0.00528874915315272
8.94814E+02,0.00627821218280464
8.97365E+02,0.0103625483420796
8.99915E+02,0.010222248223645
9.02465E+02,0.0116682633040851
9.05014E+02,0.0099021598198699
9.07563E+02,0.00886160359605255
9.10110E+02,0.00913307279190603
9.12657E+02,0.00984560473336912
9.15203E+02,0.0080521176874061
9.17748E+02,0.0127017561179021
9.20293E+02,0.0111119510447124
9.22837E+02,0.00871727578020652
9.25380E+02,0.0136512768189222
9.27923E+02,0.0133160337554508
9.30464E+02,0.00834181550074288
9.33006E+02,0.00797536077023917
9.35546E+02,0.0108044237981461
9.38085E+02,0.0125528508299238
9.40624E+02,0.0139223874660447
9.43162E+02,0.0171247893600903
9.45700E+02,0.0277900962506141
9.48237E+02,0.0586533734326266
9.50773E+02,0.112025622848446
9.53308E+02,0.129003861390558
9.55842E+02,0.0959812842343075
9.58376E+02,0.0512586644047819
9.60909E+02,0.0315017927137759
9.63442E+02,0.0203371828121061
9.65973E+02,0.0131164177252868
9.68504E+02,0.0136634794274001
9.71035E+02,0.0114740135532615
9.73564E+02,0.0131380262621408
9.76093E+02,0.0162395086400384
9.78621E+02,0.013758064582634
9.81148E+02,0.0143130980181996
9.83675E+02,0.0191812217034088
9.86201E+02,0.0197895593836476
9.88726E+02,0.0184652955006258
9.91251E+02,0.019720837543542
9.93774E+02,0.0243965520280801
9.96297E+02,0.0260468323205626
9.98820E+02,0.019696814778566
1.00134E+03,0.0167960479802741
1.00386E+03,0.0195406070481
1.00638E+03,0.0214318320878048
1.00890E+03,0.0280343874526589
1.01142E+03,0.0338291325266027
1.01394E+03,0.0569346103325259
1.01646E+03,0.0821209854568452
1.01897E+03,0.117038851205085
1.02149E+03,0.153817823899627
1.02400E+03,0.157062689915046
1.02652E+03,0.12946280376622
1.02903E+03,0.110706761099638
1.03155E+03,0.0893525548120915
1.03406E+03,0.0791435967947417
1.03657E+03,0.0678452482164143
1.03908E+03,0.0581958652518891
1.04159E+03,0.0502800654016789
1.04410E+03,0.0378085453755669
1.04661E+03,0.0280538686003758
1.04912E+03,0.0246095299742855
1.05162E+03,0.0195273407450535
1.05413E+03,0.0146321824855279
1.05664E+03,0.0135949129584113
1.05914E+03,0.015026586089612
1.06165E+03,0.0115478745918446
1.06415E+03,0.00862543949857677
1.06665E+03,0.0104260114674641
1.06916E+03,0.0107957588704807
1.07166E+03,0.0110929838168433
1.07416E+03,0.0111878319078133
1.07666E+03,0.0133416460864675
