X-Axis,Norm
9.69006E+02,0.0435671405504389
9.69706E+02,0.0176351064885393
9.70405E+02,0.0615076404737635
9.71105E+02,0.0877948618490488
9.71804E+02,0.0394433369115166
9.72503E+02,0.0689349116429274
9.73202E+02,0.0653313954012827
9.73901E+02,0.0493702021523224
9.74600E+02,0.0520597706955808
9.75299E+02,0.0492545802249745
9.75998E+02,0.0829002679127164
9.76697E+02,0.0536509331841923
9.77395E+02,0.0517156562057425
9.78094E+02,0.0670519452988986
9.78792E+02,0.061094721127218
9.79490E+02,0.0851466303435958
9.80188E+02,0.0423531215890742
9.80886E+02,0.0355452519913041
9.81584E+02,0.0605441469641069
9.82282E+02,0.0729293368934754
9.82980E+02,0.0528333280712991
9.83678E+02,0.0387248211660067
9.84375E+02,0.0473908954779581
9.85073E+02,0.0601917785976528
9.85770E+02,0.052189149083955
9.86467E+02,0.0248421389718286
9.87165E+02,0.0740993126279802
9.87862E+02,0.101286792895352
9.88559E+02,0.0719025185599466
9.89256E+02,0.0884335224658795
9.89952E+02,0.0711619924767944
9.90649E+02,0.0327125485986451
9.91346E+02,0.0348735533164347
9.92042E+02,0.0632116826181477
9.92739E+02,0.0436469731275427
9.93435E+02,0.0949083052942079
9.94131E+02,0.0758171112333908
9.94828E+02,0.0277657252135634
9.95524E+02,0.0602000324742687
9.96220E+02,0.0506668049829961
9.96915E+02,0.0231408481196496
9.97611E+02,0.0559330691792129
9.98307E+02,0.0711454621719873
9.99002E+02,0.0621848642846189
9.99698E+02,0.0744819677602677
1.00039E+03,0.092463714515096
1.00109E+03,0.0539620096159918
1.00178E+03,0.0621986207456453
1.00248E+03,0.0413923793716229
1.00317E+03,0.0476854416049505
1.00387E+03,0.0341688165835265
1.00456E+03,0.0430028099263015
1.00526E+03,0.0500363982427812
1.00595E+03,0.0663417059815799
1.00665E+03,0.0521148190912617
1.00734E+03,0.0888739547344778
1.00804E+03,0.0526984380778841
1.00873E+03,0.0905091694705792
1.00942E+03,0.0644009173980894
1.01012E+03,0.0459786707199365
1.01081E+03,0.0584629748234212
1.01151E+03,0.0428871879989536
1.01220E+03,0.0606955582416988
1.01289E+03,0.0829140243737428
1.01359E+03,0.0885683808870888
1.01428E+03,0.0411280974588885
1.01497E+03,0.0447756569273929
1.01567E+03,0.0579013729399136
1.01636E+03,0.0626941465130754
1.01705E+03,0.0609570663106525
1.01775E+03,0.0542648254057028
1.01844E+03,0.0566047723643974
1.01913E+03,0.0253486473565043
1.01983E+03,0.038529366661555
1.02052E+03,0.0700966335008164
1.02121E+03,0.0797949159728299
1.02190E+03,0.0571415878113245
1.02260E+03,0.073766203306963
1.02329E+03,0.0672143617453115
1.02398E+03,0.0397929539857654
1.02467E+03,0.0454913988291222
1.02536E+03,0.040720658145178
1.02606E+03,0.0474707280550619
1.02675E+03,0.0617719223864979
1.02744E+03,0.0672336433423239
1.02813E+03,0.0521093165068512
1.02882E+03,0.0542345431501845
1.02951E+03,0.062573022001317
1.03021E+03,0.0258276428191273
1.03090E+03,0.0675089304238794
1.03159E+03,0.0624491236457779
1.03228E+03,0.0594512525145007
1.03297E+03,0.0277546749415914
1.03366E+03,0.0867074248807022
1.03435E+03,0.0855263988742254
1.03504E+03,0.0785424014721668
1.03573E+03,0.0525497826028126
1.03642E+03,0.0542565670187719
1.03711E+03,0.0320243647221195
1.03780E+03,0.0576701290852179
1.03849E+03,0.0423228348232408
1.03918E+03,0.0123081988507717
1.03987E+03,0.0554155285638255
1.04056E+03,0.0767613456976104
1.04125E+03,0.0440213743832144
1.04194E+03,0.0856779454612699
1.04263E+03,0.099535888577176
1.04332E+03,0.0331007063153432
1.04401E+03,0.0584189090449859
1.04470E+03,0.0587630235348241
1.04539E+03,0.0687394571384757
1.04608E+03,0.0546254523395004
1.04677E+03,0.0371364235005458
1.04746E+03,0.0423724031860866
1.04815E+03,0.0286905653228935
1.04883E+03,0.0612378559766185
1.04952E+03,0.0396387914159683
1.05021E+03,0.0247650125837791
1.05090E+03,0.0874782377296878
1.05159E+03,0.0843262040286134
1.05228E+03,0.0572792200763145
1.05297E+03,0.0536316628629676
1.05365E+03,0.0650671134885483
1.05434E+03,0.0811798082214023
1.05503E+03,0.0637952948392975
1.05572E+03,0.0407399397421904
1.05641E+03,0.0744599348710501
1.05709E+03,0.0516248184598176
1.05778E+03,0.0498024030958803
1.05847E+03,0.0554513156589119
1.05916E+03,0.0618104630289472
1.05984E+03,0.0561312772310274
1.06053E+03,0.0508127136761774
1.06122E+03,0.0609598176028577
1.06190E+03,0.0547713547633438
1.06259E+03,0.0822147000189433
1.06328E+03,0.0482332644758563
1.06396E+03,0.0292714939065643
1.06465E+03,0.0476496522547065
1.06534E+03,0.0613121859693118
1.06602E+03,0.0934850753673652
1.06671E+03,0.0750462983844052
1.06740E+03,0.0675584762351498
1.06808E+03,0.0729403420622965
1.06877E+03,0.0472147000189433
1.06946E+03,0.0527232132386769
1.07014E+03,0.0798941429048233
1.07083E+03,0.0514871636432521
1.07151E+03,0.028613438934844
1.07220E+03,0.0683320403763407
1.07288E+03,0.0717511072823548
1.07357E+03,0.0397791749731636
1.07425E+03,0.0779479419432242
1.07494E+03,0.0685412513418187
1.07562E+03,0.0575655348782666
1.07631E+03,0.0728742884977945
1.07699E+03,0.0243658496982599
1.07768E+03,0.0593053438213194
1.07836E+03,0.0589612293314811
1.07905E+03,0.0630244819903118
1.07973E+03,0.0732954617209558
1.08042E+03,0.0730862507554778
1.08110E+03,0.067586011708778
1.08179E+03,0.0709995760303815
1.08247E+03,0.0520955600458248
1.08316E+03,0.0689404142273379
1.08384E+03,0.0509503684927429
1.08452E+03,0.0891217965487069
1.08521E+03,0.0758804135056875
1.08589E+03,0.0714427821427605
1.08657E+03,0.0999350514626952
1.08726E+03,0.080849427641015
1.08794E+03,0.0603074005250007
1.08863E+03,0.0536371699576933
1.08931E+03,0.0562221217424249
1.08999E+03,0.0479855128679289
1.09068E+03,0.0597182857194404
1.09136E+03,0.0638971377540435
1.09204E+03,0.0807145692198057
1.09272E+03,0.0796106696013784
1.09341E+03,0.0938456750588596
1.09409E+03,0.0902723779283221
1.09477E+03,0.0762190254111152
1.09545E+03,0.0648771615685072
1.09614E+03,0.0509503684927429
1.09682E+03,0.0711950305348332
1.09750E+03,0.0802849617074249
1.09818E+03,0.0569048413722183
1.09887E+03,0.0501079769432693
1.09955E+03,0.0374557538089611
1.10023E+03,0.0635998403348458
1.10091E+03,0.0664077595460819
1.10159E+03,0.0409216152340403
1.10227E+03,0.0403627871943134
1.10296E+03,0.0612378559766185
1.10364E+03,0.0615214194863653
1.10432E+03,0.070627926066915
1.10500E+03,0.0729761314125405
1.10568E+03,0.0369519741649152
1.10636E+03,0.0422567812587387
1.10704E+03,0.050655799814175
1.10772E+03,0.0558229543465907
1.10840E+03,0.104323137014352
1.10909E+03,0.0791122797838657
1.10977E+03,0.0985751914628756
1.11045E+03,0.0822038752627259
1.11113E+03,0.078594721127218
1.11181E+03,0.0754564889903209
1.11249E+03,0.0376099163787582
1.11317E+03,0.0235675239272216
1.11385E+03,0.0518257755486798
1.11453E+03,0.0570947932922594
1.11521E+03,0.0736533552233959
1.11589E+03,0.0398204669078182
1.11657E+03,0.0711702463534103
1.11725E+03,0.0631346013332491
1.11793E+03,0.0456373075223035
1.11860E+03,0.0711179492499346
1.11928E+03,0.0533068232046691
1.11996E+03,0.0664050082538766
1.12064E+03,0.0561698178734766
1.12132E+03,0.0927307251684603
1.12200E+03,0.0554458108193438
1.12268E+03,0.0642907980551521
1.12336E+03,0.0720153891950892
1.12404E+03,0.0649790270348287
1.12472E+03,0.0516330723364334
1.12539E+03,0.0671675672262464
1.12607E+03,0.0743608432485093
1.12675E+03,0.0694992422670648
1.12743E+03,0.0477322361240156
1.12811E+03,0.0646486915575922
1.12878E+03,0.0577802484281552
1.12946E+03,0.0438148921583662
1.13014E+03,0.0635723048612176
1.13082E+03,0.0790489098568426
1.13150E+03,0.0532655312700145
1.13217E+03,0.0314380237603399
1.13285E+03,0.0644009173980894
1.13353E+03,0.0535022777091208
1.13421E+03,0.0602027837664739
1.13488E+03,0.0410895568164392
1.13556E+03,0.0479221880440568
1.13624E+03,0.0603184056938218
1.13691E+03,0.0601229511893701
1.13759E+03,0.0647587883489541
1.13827E+03,0.0243520932372336
1.13894E+03,0.0539675144555599
1.13962E+03,0.0574416365227275
1.14030E+03,0.04632553650198
1.14097E+03,0.0907376169299187
